"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"322","Prevent people from dying of respiratory diseases linked to seasonal #flu. Share this helpful infography available… https://t.co/2Ixi9FckO5",FALSE,1,NA,2018-03-06 14:23:48,TRUE,NA,"971028580116455424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","connectingnurse",1,FALSE,FALSE,NA,NA
"323","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 14:16:19,FALSE,NA,"971026693354872833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RGCrego",34,TRUE,FALSE,NA,NA
"324","RT @PGEU: The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member states fall short…",FALSE,0,NA,2018-03-06 14:14:36,FALSE,NA,"971026264600522755",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","mtpa6",7,TRUE,FALSE,NA,NA
"325","See @ECDC_EU expert comment on @WHO recommendations for #influenza virus vaccine composition for 2018-19 Northern h… https://t.co/rjCHZGJ7bS",FALSE,6,NA,2018-03-06 14:10:00,TRUE,NA,"971025105810845696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ECDC_Flu",7,FALSE,FALSE,NA,NA
"326","RT @PGEU: The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member states fall short…",FALSE,0,NA,2018-03-06 14:06:04,FALSE,NA,"971024115808325632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JamieNWilkinson",7,TRUE,FALSE,NA,NA
"327","The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member stat… https://t.co/JFVfUqWxx6",FALSE,1,NA,2018-03-06 14:05:50,TRUE,NA,"971024055473266696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JamieNWilkinson",1,FALSE,FALSE,NA,NA
"328","The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member stat… https://t.co/5pV7XYdPhB",FALSE,8,NA,2018-03-06 14:01:05,TRUE,NA,"971022860658577408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ESWInfluenza",8,FALSE,FALSE,NA,NA
"329","Influenza B is trying to escape our vaccine - Health Hell hath no fury like a virus scorned. The Flu feels like one… https://t.co/kbdoe6W4c2",FALSE,1,NA,2018-03-06 14:00:54,TRUE,NA,"971022815578214402",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jstorres",0,FALSE,FALSE,NA,NA
"330","The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member stat… https://t.co/k5aynSeZcL",FALSE,9,NA,2018-03-06 14:00:02,TRUE,NA,"971022598434848768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PGEU",7,FALSE,FALSE,NA,NA
"331","The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member stat… https://t.co/mniXEivz7K",FALSE,2,NA,2018-03-06 14:00:01,TRUE,NA,"971022591489015814",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PrimaryCare4um",2,FALSE,FALSE,NA,NA
"332","The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member stat… https://t.co/cQfpSz0iYR",FALSE,4,NA,2018-03-06 14:00:00,TRUE,NA,"971022587982528512",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","medwma",2,FALSE,FALSE,NA,NA
"333","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 13:59:29,FALSE,NA,"971022458487824384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IRD_DB",34,TRUE,FALSE,NA,NA
"334","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 13:55:15,FALSE,NA,"971021394401222656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ViPR_DB",34,TRUE,FALSE,NA,NA
"335","Influenza B is trying to escape our vaccine - Health Hell hath no fury like a virus scorned. The Flu feels like one… https://t.co/OLXUda1Wum",FALSE,0,NA,2018-03-06 13:45:49,TRUE,NA,"971019020592873472",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ScienceSunday42",0,FALSE,FALSE,NA,NA
"336","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 13:39:48,FALSE,NA,"971017503345438720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WHO_Europe_VPI",34,TRUE,FALSE,NA,NA
"337","@drannawatts Though also, there can be a mistranslation. I know full well that some people say they have the flu wh… https://t.co/IUYoPPrESP",FALSE,0,"abigailStev",2018-03-06 13:16:13,TRUE,"971010253532823553","971011572142366720","243046720","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abigailStev",0,FALSE,FALSE,NA,NA
"338","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 13:15:36,FALSE,NA,"971011413593546752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marine93rn15",34,TRUE,FALSE,NA,NA
"339","RT @MWB_PubHealth: The surprising (and dangerous) diversity of the #influenza virus https://t.co/ZysutTkAEp #flu #influenzaB",FALSE,0,NA,2018-03-06 13:13:55,FALSE,NA,"971010991898144768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timmask",1,TRUE,FALSE,NA,NA
"340","The surprising (and dangerous) diversity of the #influenza virus https://t.co/ZysutTkAEp #flu #influenzaB",FALSE,0,NA,2018-03-06 13:13:35,FALSE,NA,"971010906128863233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MWB_PubHealth",1,FALSE,FALSE,NA,NA
"341","Really really love cheery news....Flu pandemic warning: Mutant virus killing 300 million people could strike TOMORR… https://t.co/x8wBoEkPTS",FALSE,2,NA,2018-03-06 12:04:15,TRUE,NA,"970993460063895557",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vickie19761",0,FALSE,FALSE,NA,NA
"342","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 12:01:56,FALSE,NA,"970992875390500864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Flu_Killer",34,TRUE,FALSE,NA,NA
"343","Flu pandemic warning: Mutant virus killing 300 million people could strike TOMORROW  https://t.co/tQPR0s4CdC https://t.co/6LLvNzjeRa",FALSE,1,NA,2018-03-06 11:53:00,FALSE,NA,"970990627226710018",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Daily_Express",0,FALSE,FALSE,NA,NA
"344","@itsmepanda1 @RustyPee4 @chrisvcsefalvay @kevinault @ProAntiVaxxer @Plasticdoe @TheFrankmanMN @KittenKoder… https://t.co/qI83Yypcju",FALSE,2,"itsmepanda1",2018-03-06 11:47:08,TRUE,"970981004738547712","970989151553183744","232934834","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VeritasEver",0,FALSE,FALSE,NA,NA
"345","https://t.co/U9HBRgMs7C

Why have they put it in our water supply?",FALSE,0,NA,2018-03-06 11:42:33,FALSE,NA,"970987996580327424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Julesywooooolsy",0,FALSE,FALSE,NA,NA
"346","Flu pandemic warning: Mutant virus killing 300 million people could strike TOMORROW https://t.co/Bnw4LiofX2",FALSE,0,NA,2018-03-06 11:34:08,FALSE,NA,"970985878041628672",NA,"<a href=""http://news.quiboat.com"" rel=""nofollow"">Quiboat News</a>","JonahQuickNews",0,FALSE,FALSE,NA,NA
"347","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 11:19:16,FALSE,NA,"970982137808805889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kbaryaacov",34,TRUE,FALSE,NA,NA
"348","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 11:03:09,FALSE,NA,"970978081379938304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeinrichPette",34,TRUE,FALSE,NA,NA
"349","RT @sanofipasteur: WHO recommends the virus strains to be included in #influenza vaccines for the 2018-19 Northern Hemisphere flu season ht…",FALSE,0,NA,2018-03-06 10:44:38,FALSE,NA,"970973423810658304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ia_82",13,TRUE,FALSE,NA,NA
"350","&lt;b&gt;Flu pandemic&lt;/b&gt; warning: Mutant virus killing 300 million people could strike TOMORROW… https://t.co/F068u5K0FG",FALSE,0,NA,2018-03-06 10:18:32,FALSE,NA,"970966855891476480",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Pandemia_Info",0,FALSE,FALSE,NA,NA
"351","Flu pandemic warning: Mutant virus killing millions could strike TOMORROW | World | News | https://t.co/FfVMLoJEaK: https://t.co/sGbXAo2w1T",FALSE,0,NA,2018-03-06 10:07:14,FALSE,NA,"970964012203724800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pops131",0,FALSE,FALSE,NA,NA
"352","https://t.co/SRRaI5OA7V WHO Europe/ECDC joint statement: Low uptake of seasonal influenza… https://t.co/pYrq662CGh",FALSE,0,NA,2018-03-06 10:00:00,FALSE,NA,"970962190068002816",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Belarus47",0,FALSE,FALSE,NA,NA
"353","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 09:46:02,FALSE,NA,"970958677107724289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","droitspatients",34,TRUE,FALSE,NA,NA
"354","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-06 09:45:16,FALSE,NA,"970958480835338241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MDXpublichealth",34,TRUE,FALSE,NA,NA
